avg_response_time,median_response_time,max_response_time,min_response_time,std_response_time,total_time,hesitation_count,hesitation_ratio,fast_answer_count,slow_answer_count,label
3.5763283920323565,2.8721595332570242,6.1691251748886184,2.302825019685855,1.5135140575081971,28.610627136258852,2,0.25,4,1,Impulsive
3.482520604847273,3.423350917708688,7.192378384916775,1.5283246244639443,1.6070217498676516,27.860164838778186,1,0.125,3,1,Impulsive
7.485972631047628,6.83730683325893,10.994820847017944,4.596374747663745,2.035667648760815,59.88778104838102,7,0.875,0,6,Analytical
4.203818124571333,3.3771710478806645,6.914603007459802,2.2338110682670695,1.6212837698315639,33.63054499657066,3,0.375,2,2,Impulsive
4.629009524542058,4.405206014739175,6.904205960408901,1.9620298737458608,1.6348792526510818,37.03207619633646,3,0.375,1,3,Analytical
7.214474368572861,6.915717278308744,9.308539093402814,5.308904059486149,1.2050765788464115,57.71579494858289,8,1.0,0,7,Balanced
5.156950075231607,5.023061130374192,8.021223017094018,2.5245343197684633,1.5090146781711957,41.255600601852855,4,0.5,1,2,Balanced
5.759267841623256,5.941585567422168,8.336806317339715,2.176064347720738,1.8861061147656055,46.07414273298605,6,0.75,1,4,Impulsive
3.8160398513396427,3.584920224004456,7.776951778743675,1.6902159743733676,1.706293414366921,30.528318810717142,1,0.125,3,1,Impulsive
4.481597156906564,4.570461778753535,6.100457077926079,3.4261461164898255,0.8826754899079863,35.85277725525251,2,0.25,0,1,Balanced
3.23505182865138,2.8603270504896914,7.308719435300805,0.7,1.9396591812202095,25.88041462921104,1,0.125,4,1,Impulsive
4.024289174613464,4.061500771055713,6.7721910589597165,0.7,1.9187481069986165,32.19431339690771,2,0.25,3,2,Impulsive
6.581401667599762,6.625453063964103,9.2707112211332,3.847691732899091,1.6358016135167766,52.651213340798094,6,0.75,0,6,Analytical
4.947406930370056,4.689605438109512,8.339355086332391,2.9056407835003024,1.6939777565223395,39.579255442960445,4,0.5,1,2,Analytical
5.203747842368131,5.324654980582377,6.640224569948815,4.026736962002744,0.9519301434499816,41.629982738945046,5,0.625,0,2,Analytical
6.2134393261656236,6.144708917013,8.075604995202632,4.71576246616991,0.9183412011946206,49.70751460932499,7,0.875,0,4,Analytical
4.015637255993839,3.7547349864897477,5.86315375198919,2.868390426402865,1.0638516180604782,32.125098047950715,2,0.25,2,0,Analytical
4.42232396421737,3.804556371512005,7.415921589351258,2.3161081969236763,1.8281033293698739,35.37859171373896,3,0.375,3,2,Balanced
2.6939978199061634,2.3171278350559033,5.795906689672636,0.7,1.7503517728475055,21.551982559249307,1,0.125,5,0,Impulsive
6.918356669668388,7.6727692755601105,12.0,1.5034770429966766,3.341597336127408,55.3468533573471,6,0.75,2,6,Analytical
3.443455873683567,3.508276933607456,5.426006989817726,0.7,1.4490592852523794,27.547646989468536,2,0.25,3,0,Impulsive
3.2819668049790014,2.9996271710205384,5.001465172205927,1.9469591424856514,1.2051969953635104,26.25573443983201,1,0.125,4,0,Impulsive
6.981545659664278,6.883859181415679,10.711480005370971,3.6694524113903104,2.6433389877947384,55.85236527731423,5,0.625,0,5,Analytical
5.804319089649839,5.834684848925892,7.930032630352879,3.01855570337698,1.5610856478213084,46.43455271719871,6,0.75,0,4,Analytical
5.2560652854225145,5.618264246744622,7.833837423570529,2.676327583543334,1.4959949627799298,42.048522283380116,5,0.625,1,3,Analytical
4.121057447009014,3.531437744989231,9.345467800924297,1.3122060425404403,2.250011457045745,32.968459576072114,1,0.125,3,1,Analytical
4.694686438442665,4.70519565815431,6.868211669721095,2.3134419396336092,1.3711054473414614,37.55749150754132,3,0.375,1,2,Balanced
5.823367392681081,6.090397233506938,7.734273527297606,3.445729158362971,1.4824646409260405,46.586939141448646,6,0.75,0,4,Analytical
5.118617360039198,4.819047614475636,9.069858552977573,2.3946905016782645,2.3035930419909834,40.948938880313584,4,0.5,2,3,Impulsive
6.91046847652024,6.412657883056118,11.229838470515165,3.869626712317279,2.1393832605536316,55.28374781216192,7,0.875,0,6,Analytical
4.701272932969201,4.245901929169649,7.645705317562726,0.7,2.256382250565663,37.61018346375361,3,0.375,2,3,Analytical
4.058421810220437,3.6315508984048677,7.9131156909215505,1.8823009563748414,1.835623174362157,32.46737448176349,2,0.25,3,1,Balanced
7.0546043535983145,6.1966162864649235,12.0,4.863645272463496,2.087403640472551,56.436834828786516,7,0.875,0,5,Analytical
5.719991213979522,6.1338714767774265,7.327500861123802,2.987647476479079,1.549110303114151,45.75992971183618,5,0.625,1,4,Balanced
5.870348201025383,6.036218985515315,10.024235422012598,2.8027943916344102,2.41534938523612,46.96278560820306,5,0.625,1,5,Analytical
4.254770935410562,3.981625732670003,6.828201574922918,2.574839108568635,1.2953593523557623,34.0381674832845,2,0.25,2,1,Balanced
5.2577641114134535,5.425416132405784,9.47562513127361,2.046778691195799,2.3851633223112247,42.06211289130763,5,0.625,2,3,Balanced
3.817741515211968,3.681437878047684,6.319131392117219,1.457918363784605,1.747542571010781,30.541932121695744,3,0.375,4,1,Impulsive
2.32853075231705,2.1365297652461672,4.031755246681753,0.7,1.172343301631965,18.6282460185364,0,0.0,5,0,Analytical
4.323626008380419,5.262081491315519,6.391804890486289,0.7,1.9850090867941288,34.58900806704335,5,0.625,2,1,Balanced
3.591265640316608,3.7815717573497647,6.825502332796173,1.278060625668837,1.6614139446177039,28.730125122532865,1,0.125,2,1,Impulsive
3.7166901318747034,3.2198768141466543,7.355661367560585,0.7775099479694947,2.1659713380328705,29.733521054997627,3,0.375,4,1,Impulsive
5.530479147245888,5.175545512635428,7.58955635698357,3.5119658067713653,1.3636695110502355,44.243833177967105,4,0.5,0,3,Balanced
2.946183368063371,3.426245529893525,4.56405723665193,0.8258650891690955,1.246798776475453,23.569466944506967,0,0.0,3,0,Impulsive
4.059931508851232,3.7064658077923682,5.838203557639144,2.507700816161355,1.1719737981690086,32.479452070809856,2,0.25,1,0,Impulsive
4.75490057032969,4.9099619131881,6.680581229329913,1.4435061483421472,1.4759102482997237,38.03920456263752,4,0.5,1,2,Balanced
5.217775666121238,4.923038804113505,10.10628777668749,2.220693023827028,2.4089406738805477,41.7422053289699,4,0.5,2,2,Balanced
5.117417689089729,5.245595060388812,8.949735373806991,1.3032723897308918,2.079333567202204,40.93934151271783,5,0.625,1,2,Balanced
3.1429206367122084,3.6838391270547897,4.177991840478448,1.6440698555700108,0.9540784577666223,25.143365093697668,0,0.0,3,0,Impulsive
4.36515616305943,4.153083235464684,6.509780773006588,3.3711201752178246,0.8795696900438261,34.92124930447544,1,0.125,0,1,Balanced
4.498256248480105,4.739343409600068,7.571858802592599,1.2926926587027436,2.0011510911112373,35.98604998784084,4,0.5,2,2,Impulsive
6.920041917014691,6.373750869038357,9.211987175780111,5.4119362962782755,1.4190274585927538,55.36033533611753,8,1.0,0,4,Analytical
3.7723353771876855,3.9190758625763396,6.011991922910074,0.8834392970847293,1.392554552179451,30.178683017501484,1,0.125,1,1,Balanced
3.2480021317710275,3.234266092663767,4.10941401272047,1.7470408265345538,0.7400917079293097,25.98401705416822,0,0.0,2,0,Impulsive
3.5535051654064813,3.3728557690819354,6.20387814900017,1.6626539830869889,1.2123116655460375,28.42804132325185,1,0.125,2,1,Balanced
5.714663699247559,5.6245940759674475,7.483331604011153,3.3750571556127156,1.368921054768483,45.717309593980474,6,0.75,0,3,Balanced
4.073643851108631,4.315617027404574,5.051933093604154,2.122059634271726,0.8554826144724764,32.58915080886905,1,0.125,1,0,Balanced
6.659393422924408,6.471907660331133,10.20286111779827,1.6613677811425527,2.670852667006535,53.275147383395264,6,0.75,1,5,Analytical
3.692083308218817,4.000687693884872,4.957335344397105,0.7,1.2133092312541403,29.536666465750535,0,0.0,1,0,Impulsive
3.295856132830655,3.23341771499238,7.22461463627665,0.7047910254176517,1.9495941780053287,26.36684906264524,1,0.125,4,1,Impulsive
5.571617017940886,5.516014676087947,9.408773677045097,3.106589304476058,2.1876696000464775,44.57293614352709,4,0.5,0,4,Balanced
2.325154024396933,1.9978813867369747,3.9492166036956293,0.9427415890117543,0.9743881976035605,18.601232195175463,0,0.0,6,0,Impulsive
5.254440554529965,5.8618243014071645,7.349668762739647,1.7743876568157289,1.94405416485116,42.03552443623972,5,0.625,2,3,Analytical
6.149196026747243,5.232679793523906,10.319959974017877,4.488759872225996,1.9607022762851198,49.19356821397795,4,0.5,0,3,Analytical
6.11936669479997,6.57353010371018,9.131306372911277,3.377875290959092,1.7398706271923463,48.95493355839976,5,0.625,0,5,Analytical
4.326637189991886,4.683675829759077,7.703012317890158,1.618172058006125,1.815395762727999,34.61309751993509,3,0.375,3,1,Impulsive
3.420769988285873,3.270794255434155,6.619938137232181,1.4925565328564674,1.4459373783769398,27.366159906286985,1,0.125,3,1,Impulsive
5.812256237158088,5.995136125447139,8.0950329407983,2.836848636448825,1.8818207689811965,46.49804989726471,6,0.75,1,4,Analytical
4.9253729687918195,4.804340724649801,7.549413358142521,2.5262190920968535,1.6082079227702486,39.402983750334556,3,0.375,1,2,Balanced
3.367158438753588,3.716967242759966,6.054840618274201,0.7,1.5493423087523175,26.937267510028704,1,0.125,3,1,Impulsive
3.567606174323897,3.7233227191449094,4.904540004336018,2.483596472000285,0.7902526122806088,28.540849394591177,0,0.0,3,0,Impulsive
5.346964007277638,5.860777354354994,7.510290456793404,2.0615480060774356,1.8505122683569264,42.7757120582211,6,0.75,2,3,Analytical
2.46784410642846,2.549487787819177,3.8498241247945564,1.1909750969107824,0.8536070154409038,19.74275285142768,0,0.0,6,0,Impulsive
4.323415468982697,3.7318890348239053,8.250139163570047,2.537575957108981,1.815096937105717,34.587323751861575,2,0.25,2,1,Balanced
3.4172398718260273,3.3829588207678256,5.918242494097312,0.7,1.4860325496268465,27.33791897460822,1,0.125,2,0,Balanced
6.902039747826665,7.619752106879191,10.375182239287284,2.8771794649204994,2.375653095447135,55.21631798261332,6,0.75,1,5,Analytical
3.6975457697695058,3.8812852770104813,7.644863088943125,0.8992767571979963,2.02051884269087,29.580366158156046,2,0.25,3,1,Impulsive
3.3534909242942934,3.6489268324890363,3.971641298640498,2.2981765432107433,0.6417643882115976,26.827927394354347,0,0.0,2,0,Impulsive
6.876929361873874,6.754779476235646,9.167610029077776,5.677605919512045,1.0182122849777786,55.01543489499099,8,1.0,0,6,Analytical
3.625186315043213,3.530277685211729,6.359147074228783,0.7501424439604452,2.099387810408001,29.001490520345705,3,0.375,4,1,Balanced
5.334705797309776,5.733159269379697,8.697252089732794,1.0062372503862371,2.5017971515514144,42.67764637847821,4,0.5,2,4,Balanced
4.889827932581973,5.06168902245915,6.756876195780231,1.9243000534195214,1.4012403675586798,39.11862346065578,4,0.5,1,2,Balanced
3.1239927105509047,3.2088130710763285,4.975714211203336,1.33128016015494,1.243346643940715,24.991941684407237,0,0.0,4,0,Impulsive
5.841851644830697,5.934566733565764,7.453460496755309,3.829974275660136,1.3725086752068039,46.73481315864558,5,0.625,0,4,Balanced
3.731218430431801,3.3384604417321886,5.441275779469321,2.829056229392285,0.9118819628727686,29.849747443454408,1,0.125,2,0,Impulsive
3.8574342607625702,3.4574405698791857,6.206579292393381,2.396106782239874,1.1091413476539032,30.859474086100562,1,0.125,1,1,Balanced
5.710710469720706,5.660715242857581,8.308418006849735,3.78393433186017,1.3773524238877004,45.685683757765645,6,0.75,0,3,Impulsive
4.173599929594802,3.946351589717569,8.439420069684665,2.1863046553556584,1.7727378050394202,33.38879943675842,1,0.125,2,1,Impulsive
3.1896593735592527,3.4576091826584534,5.088846518597179,1.5007868801839437,1.3559477373215012,25.51727498847402,1,0.125,4,0,Impulsive
5.659423639209271,5.951537091807317,10.046990067005732,2.7974463796752227,2.2805692265009214,45.275389113674166,5,0.625,1,4,Analytical
6.975350463868437,6.568033400764102,11.814421517833313,3.505991349056524,2.3332011666475565,55.802803710947494,7,0.875,0,6,Analytical
4.866302193665383,4.213275962856695,8.909069017478323,2.4567271516084355,2.1582455326693473,38.93041754932307,3,0.375,2,3,Analytical
5.265024112074471,4.526552815995167,8.20729922215725,3.654934005577981,1.5776437186578425,42.12019289659577,3,0.375,0,2,Balanced
4.690032573047834,3.8718076907993884,10.810953057261958,2.6568831871896714,2.4114289994695195,37.52026058438267,1,0.125,1,1,Balanced
6.166251743002329,5.631786047405663,8.464846689636676,3.934321167916627,1.5214313517458582,49.33001394401863,6,0.75,0,3,Analytical
6.003641252149479,6.139395803851798,7.989338530383272,3.7418237462024844,1.487949495905988,48.02913001719583,6,0.75,0,4,Analytical
5.643147648392073,5.3047606845534165,8.030015865976267,3.4909584248802052,1.4196036425578926,45.145181187136586,6,0.75,0,2,Analytical
2.2621747501913667,2.305334822539366,4.204507039797628,0.7,1.1467736519157765,18.097398001530934,0,0.0,6,0,Impulsive
3.5986452950469325,3.188139623778558,8.287298166574953,1.314814380693628,2.0684670607735427,28.78916236037546,1,0.125,4,1,Impulsive
5.2756444622802885,5.0498678305136036,7.166669973507126,3.860137373240012,0.9579484020317766,42.20515569824231,5,0.625,0,2,Balanced
5.099256222122624,5.45639845772724,8.19468889133816,1.9978963488672283,2.0289326907252474,40.79404977698099,5,0.625,2,2,Balanced
5.4467486463314065,5.639630876951815,8.559184430716815,1.9805310746266174,2.008864698707459,43.57398917065125,5,0.625,1,2,Balanced
4.488968530463014,4.04957347616913,6.255366964792183,2.8304154530654597,1.1676449407037799,35.91174824370411,3,0.375,1,1,Impulsive
3.744181978935182,3.715468724008446,8.079887009259227,0.7,2.2025645107592218,29.953455831481456,2,0.25,3,1,Impulsive
4.164089144461405,4.248659900851583,6.293357907377645,1.5119890700257126,1.7023328717460482,33.31271315569124,3,0.375,2,1,Impulsive
6.908307522727114,6.160645430524298,11.549245068591576,3.9551723469679834,2.586460964785182,55.26646018181691,6,0.75,0,4,Analytical
5.407134258861143,4.623891087050813,10.008509465073438,1.710142679832697,2.4413543012916428,43.257074070889146,3,0.375,1,3,Balanced
3.0173965519787425,2.9327813503949445,5.439317538944659,0.7,1.3936110040853216,24.13917241582994,1,0.125,4,0,Impulsive
3.212879236724529,3.072937500573733,5.011620688549417,1.762630838649371,1.0160879860451817,25.70303389379623,1,0.125,4,0,Impulsive
4.441247098865355,4.607715325600719,6.039468934673096,2.549358596019413,0.9942535214883493,35.52997679092284,2,0.25,1,1,Balanced
4.747323664972569,4.337124149769268,9.756571101686253,1.840143573269501,2.1375325464076056,37.97858931978055,2,0.25,1,1,Balanced
3.4559994836485863,3.276714005008049,6.672514903392715,1.10300103800571,1.670542957191361,27.64799586918869,2,0.25,4,1,Impulsive
4.1003572473400975,4.062961637841655,5.1321716581209476,2.6421978781522757,0.8834327345412597,32.80285797872078,2,0.25,1,0,Impulsive
4.591072887428485,4.836627704327582,8.126365201439235,2.3744455673714597,1.8905682771271641,36.72858309942788,3,0.375,3,2,Balanced
3.0900403190722017,3.1567484941291943,5.202625684347326,0.799902819367809,1.1925063345048432,24.720322552577613,1,0.125,3,0,Impulsive
2.8366721930103793,2.7056422167594367,6.978777737819803,0.8064899629568054,1.8815790760887414,22.693377544083035,1,0.125,4,1,Impulsive
3.1948983280092107,2.958254099377547,5.662265119732408,2.0700806412850006,1.148504215234086,25.559186624073686,1,0.125,4,0,Impulsive
2.452945642155147,2.1830762028896116,5.472208770932472,0.7,1.5868931048566057,19.623565137241176,1,0.125,5,0,Impulsive
4.331976426632584,3.395781950614274,8.016780645544124,1.682004521616888,2.1221571490105826,34.655811413060675,3,0.375,2,2,Impulsive
6.399069934864135,5.814889799650386,9.656855301760633,3.4140966533019776,1.9595967950520408,51.19255947891308,7,0.875,0,4,Balanced
5.790379359536434,5.4767013750367175,9.188212802970147,1.9724307367198404,2.2190340377106597,46.32303487629147,5,0.625,1,3,Balanced
3.9382222141861476,3.246408087258976,7.468093601674357,2.05047465843119,1.8976715010125569,31.50577771348918,2,0.25,3,2,Impulsive
6.489764023202367,6.274388339258892,9.576133336167846,4.269737024924741,1.858630766273314,51.91811218561894,6,0.75,0,4,Analytical
2.4738810205272115,2.635970818645999,3.2996792088134312,1.4260478305793978,0.6611574333097407,19.791048164217692,0,0.0,6,0,Impulsive
2.8230876504597413,2.7481210180856044,6.1852174905507376,0.7,1.5327519515336794,22.58470120367793,1,0.125,6,1,Impulsive
4.571507123200175,4.267514078264803,7.466811680835941,3.0313963438868727,1.4567190969956603,36.5720569856014,4,0.5,0,1,Balanced
4.8973865211295085,5.075406089179807,7.10720380777628,2.2022200093181987,1.3665255822083644,39.17909216903607,5,0.625,1,2,Analytical
2.4235094269820796,2.4037983282636457,3.2785117405532294,1.3706718602145427,0.5889063166531197,19.388075415856637,0,0.0,6,0,Impulsive
5.864152520630144,6.10374436074029,8.266078078793074,2.861224966654658,1.6260161499531907,46.91322016504115,6,0.75,1,4,Analytical
6.12561369948536,5.311478171880848,8.997980265509769,4.438628172243694,1.6388003409116667,49.00490959588288,5,0.625,0,3,Analytical
3.4948963927979735,3.5096546441993155,5.942710723815506,1.615668247826952,1.3388960818244573,27.959171142383788,1,0.125,3,0,Impulsive
3.738323397047324,3.7036350942252847,6.632808658642245,1.5012115797252672,1.6490260038977256,29.906587176378594,2,0.25,3,1,Impulsive
4.522405938137723,4.790875782248291,6.49859326411812,2.80170887633901,1.075885298180508,36.179247505101785,2,0.25,1,1,Balanced
6.417306577781323,6.576361851437106,8.358184400702857,4.240018362534829,1.4198034252447715,51.338452622250585,6,0.75,0,5,Analytical
4.001235000395241,2.750061792889665,7.895396138115879,1.3203967038950963,2.2626524315482097,32.009880003161925,3,0.375,4,2,Impulsive
6.8326619011472705,6.747270174973213,10.833409846881947,2.9529924614021965,2.3825507996683064,54.661295209178164,6,0.75,1,5,Analytical
4.00680769023954,3.7835314660201163,6.717459168341669,1.4448914626676417,1.8524254886578382,32.05446152191632,2,0.25,3,2,Impulsive
6.327869866314724,6.529639138885568,8.10809718363019,3.6281839412527113,1.2854491073537997,50.62295893051779,7,0.875,0,5,Analytical
3.2993113384191273,3.5011270662268883,5.048486480621118,0.7,1.3841098654010484,26.394490707353018,1,0.125,4,0,Impulsive
5.103131347504549,4.853095924135209,9.160097534021839,0.9818653743307562,2.3702165633124896,40.82505078003639,3,0.375,1,2,Balanced
2.6508446839782907,2.0511127831173894,5.456118458527397,1.1714959771963755,1.4061482425778025,21.206757471826325,1,0.125,6,0,Analytical
5.794648485180315,5.5579590637694505,8.75345097793703,4.304220251598658,1.370992125093797,46.35718788144252,5,0.625,0,3,Analytical
3.119191865060003,2.9682192487239125,5.420809295702444,0.7758290354249282,1.283919111162697,24.953534920480024,1,0.125,4,0,Impulsive
4.72012351234133,4.513956201383252,7.407309362612153,2.133600255471683,1.8244612140663052,37.76098809873064,4,0.5,2,3,Balanced
4.132703666091189,3.992376817010056,6.628665136248032,1.855805254524768,1.2799758442585336,33.06162932872951,2,0.25,1,1,Analytical
5.135588605211453,5.141049669581137,8.451936444490904,2.789882663583959,1.7581951601689756,41.08470884169162,4,0.5,1,2,Balanced
3.44856546238408,3.6064106082041034,5.461335478639277,1.639788731310662,1.449370984093869,27.58852369907264,2,0.25,3,0,Balanced
5.77995401410068,6.271592927924935,8.637674902264393,2.876158193535807,1.7802194093795234,46.23963211280544,5,0.625,1,5,Analytical
6.825905058177099,6.573242009846922,10.323289033029729,4.6749596697413285,1.4973068988574887,54.607240465416794,7,0.875,0,7,Analytical
3.7562376159803996,3.591746248258872,7.001192503899704,2.3289614035971615,1.3647672817108045,30.049900927843197,1,0.125,3,1,Balanced
6.35397551705526,6.7020927615607455,9.978285197604267,2.8889104034377833,2.1652717491162146,50.83180413644208,6,0.75,1,6,Analytical
3.7325137443009657,3.533784427939253,5.261099859245858,2.2041139638537235,0.9361419443535446,29.860109954407726,1,0.125,1,0,Impulsive
5.150586517077059,5.3736970202184615,6.661815289442508,3.5804769786756303,0.9366870660322373,41.20469213661647,6,0.75,0,1,Analytical
3.1843547586542704,3.151154809592825,6.111357358156703,0.7,1.682331057822034,25.474838069234163,1,0.125,4,1,Impulsive
5.2518208098780175,5.438646264723285,7.8691614028016765,2.50553648844824,1.6828894246191513,42.01456647902414,6,0.75,2,3,Analytical
5.525729103917065,5.733138518036439,8.123629222932903,2.5550272830524334,1.7535685642276677,44.20583283133652,5,0.625,1,4,Balanced
4.006365363458051,4.09379128678272,6.475211518203378,2.210058106018138,1.3445390772665493,32.05092290766441,2,0.25,2,1,Balanced
6.291981265706708,5.645559777378152,10.677063793195504,4.165742019369631,2.09907342121015,50.335850125653664,6,0.75,0,2,Analytical
4.537647283175633,4.678123660784262,6.794602253899104,2.101054540545946,1.3890137455068623,36.30117826540506,2,0.25,2,1,Balanced
3.3545008835232593,3.348989346690273,5.890936709926,1.327694910362262,1.5159514494497228,26.836007068186074,1,0.125,3,0,Impulsive
4.3771095534234385,4.425684454379365,6.691785668882137,1.9897935432848333,1.4116346930928967,35.01687642738751,3,0.375,2,1,Balanced
7.037098888889014,7.43500989997103,11.459925364233351,3.2656498627083423,2.71499364951204,56.296791111112114,6,0.75,0,5,Analytical
7.523731259358531,7.617237313666063,10.575210148209683,4.06426178615317,2.0611223304231268,60.18985007486825,7,0.875,0,6,Analytical
4.469423573419691,4.432949239461017,7.2857248190874415,1.9314013875254488,1.398175093465683,35.75538858735753,1,0.125,1,1,Analytical
6.717606784001509,7.046862387840423,8.924127232628187,3.8535852913916036,1.8545620032000203,53.74085427201207,6,0.75,0,5,Analytical
4.341116904515736,4.274263580050951,6.372980252356173,2.9077079794183973,1.041339107309857,34.728935236125885,2,0.25,1,1,Balanced
3.389807619136236,3.7429478397450366,4.324790147533642,0.7,1.0857113617957905,27.118460953089887,0,0.0,1,0,Balanced
5.727795495426576,5.82668411789356,7.944703816632519,3.725322699442187,1.5153781586974593,45.822363963412606,5,0.625,0,4,Analytical
3.9595629384303086,3.2841884892588715,8.642177825071814,2.298731741486314,1.90541939714878,31.67650350744247,1,0.125,2,1,Balanced
5.753838212801014,6.055497103286459,7.670994321896488,2.8360651187151427,1.6841969377287724,46.03070570240811,6,0.75,1,4,Analytical
3.8320766043575087,3.6225280331960166,7.154436001132547,2.1013491801015443,1.4371082455671056,30.65661283486007,1,0.125,2,1,Impulsive
4.178943289029456,3.7693950134681202,5.745956252449271,2.7274359823220635,1.061584223229584,33.431546312235646,3,0.375,1,0,Balanced
4.142534759929529,4.469089627846921,6.135031511674576,0.7,1.690210672602706,33.14027807943623,3,0.375,2,1,Balanced
3.617182027808786,3.8242095860302294,5.856015776118777,1.492881141238366,1.4129768085839978,28.93745622247029,2,0.25,3,0,Impulsive
4.173495858210924,3.6174406141429785,10.136159595741539,1.1449431778555454,2.692293022479614,33.38796686568739,2,0.25,2,2,Balanced
3.789356663045668,3.8534588415499984,5.571652474633003,1.7963173996864787,1.4574558522966252,30.314853304365343,3,0.375,3,0,Analytical
7.329230441040014,6.963721736890683,9.701033632035266,4.616966539374395,1.8773445769120174,58.633843528320114,7,0.875,0,5,Analytical
6.236677416085842,6.693621197169474,9.02940631192355,2.608458991032604,1.9848012056992563,49.89341932868673,6,0.75,1,5,Analytical
